Source,Target
Sarfaraz Khan,Vishwajeet Pradhan
Kareena Kapoor,Sujata Kumar
Akbar Khan,Rakhee Gulzar
Anupam Kher,Kali Prasad Mukherjee
Anushka Sharma,Vicky Kaushal
Kishore Sathya,Sijoy Varghese
Chetan Sharma,Sanya Malhotra
Rakul Preet Singh,Sidharth Malhotra
Santosh Juvekar,Siddharth Chandekar
Rohan Khurana,Sheetal Singh
Fatima Sana Shaikh,Suhani Bhatnagar
Nirmiti Sawant,Sharvari Jamenis
Alia Bhatt,Deepika Amin
Deepak Tijori,Mohammed Zeeshan Ayyub
Dolly Ahluwalia,Shreya Sharma
Nithyasri Goru,Radha Bessy
Sandeep Khare,Suhas Palshikar
Priyanka Bose,Yashaswini Dayama
Chinmay Patwardhan,Praveen Tarde
Ranbir Kapoor,Upen Patel
Abhishek Bachchan,Shalini Vatsa
Rebecca Santhosh,Surabhi Lakshmi
Ajay Devgn,Shreyas Talpade
Sapthagiri,Vennela Kishore
Sabyasachi Chakraborty,Sohaila Kapoor
Sanghmitra Hitaishi,Saurabh Dubey
Anita Kanwar,Keith Stevenson
Farida Jalal,John Abraham
Ranvir Shorey,Sudhir Mishra
Anaitha Nair,Sonal Sehgal
Dolly Ahluwalia,Shardul Rana
Guggu Gill,Hardeep Gill
Ishaani Krishna,Mammootty
Somy Ali,Umesh Shukla
Rahul Roy,Soni Razdan
Sonam Kapoor,Sunil Shetty
Jagdeep,Salman Khan
Lehar Khan,Rahul Singh
Girish Kulkarni,Rajeshwari Sachdev
Sakshi Bhat,Veerendra Saxena
Aakash Dabhade,Boman Irani
Aditya Roy Kapoor,Alia Bhatt
Jackie Shroff,Suresh Chatwal
Arshad Warsi,Gulshan Grover
Akshay Kumar,Supriya Pathak
Aayan Boradia,Shaunak Sengupta
Anant Nag,Shreeram
Kangana Ranaut,Vivan Bhatena
Raj Babbar,Sunny Deol
Bobby Deol,Mukesh Khanna
Arjun Chakrabarty,Ritwick Chakraborty
Hrithik Roshan,Sonu Sood
Jeneva Talwar,Suparna Marwah
Anupam Kher,Deepa Sahi
Anil Kapoor,Ranjeet
Jimmy Shergill,Swara Bhaskar
Ashwin Chitale,Vikram Inamdar
Jhilmil Hazrika,Shashanka Ghosh
Lokesh Gupte,Sonali Kulkarni
Chandana Koppisetti,Raghavan
Purab Kohli,Vijay Raaz
Fawad Khan,Rishabh Chaddha
Lucy Pinder,Ron Smoorenburg
Chitrangada Chakraborty,Upendra Limaye
Ratna Pathak Shah,Vineet Kumar Singh
Salma Ashai,Shahnawaz Bhat
Amol Parashar,Pratik Dixit
Anindya Banerjee,Koushik Sen
Chutki,Jigna Bhardwaj
Ashish Verma,Priyanshu Painyuli
Aditi Arya,Anisha Ambrose
Manimegalai,Vidhur Rajarajan
Rajendranath Zutshi,Shernaz Patel
Sharmila Tagore,Usha Kiran
Boman Irani,Imran Khan
Adil Hussain,Preeti Gupta
Ganesh Yadav,Pooja Nayak
Gurpreet Guggi,Harbhajan Mann
Dalip Tahil,Manu Rishi Chadha
Raina Bassnet,Veerendra Saxena
Ajay Devgn,Kangna Ranaut
Akash Khurana,Bharat Dabholkar
Jackie Shroff,Nauheed Cyrusi
Javed Jaffrey,Rishabh Chaddha
Kichu Tellus,Sinoj Varghese
Kriti Malhotra,Norma Lobo
Kabir Bedi,Sanjay Mishra
Gurpreet Guggi,Prakash Gadhu
Arunima Ghosh,Swagata Basu
Dipannita Sharma,Guru Singh
Arnali Das,Deepjyoti Kalita
Kalki Koechlin,Prakash Raj
Bobby Deol,Shreyas Talpade
Deepa Sahi,Satyadev Dubey
Daya Shankar Pandey,Neha Uberoi
Parmeet Sethi,Usha Nadkarni
Manpreet Singh,Pooja Tandon
Boman Irani,Isha Koppikar
Shenaz Treasury,Yash Tonk
Anamaya Verma,Kaustav Ghosh
Rana Daggubati,Tamannaah Bhatia
Shavinder Mahal,Tarsem Paul
Girish Karnad,Utpal Dutt
Anang Desai,Tinnu Anand
Saiju Kurup,Sunny Wayne
Nitish Pandey,Tushar Dalvi
Juhi Chawla,Nandita Das
Lauren Gottlieb,Pavan Malhotra
Hareesh Perumanna,Sharanya
Perizaad Zorabian,Purab Kohli
Apoorva Jha,Ayesha Takia
B.N. Sharma,Gurinder Rai
Paintal,Ranjeeta Kaur
Irfan Hussein,Mahesh Bhatt
Aishwarya Rai Bachchan,Sunil Shetty
Mousam,Rajesh Kava
Arya Babbar,Salman Khan
Madan Puri,Rekha
Dolly Ahluwalia,Paramjit Singh Kakran
Raj Singh Jhinger,Tarun Khanna
Niharica Raizada,Om Puri
Adaar Malik,Suhaas Ahuja
Anjan Srivastav,Dilip Joshi
Pushkar Shrotri,Sonali Kulkarni
Anant Jog,Prakash Raj
David Oyelowo,Joseph Cross
Pankaj Jha,Yashpal Sharma
Ankush Chaudhari,Sachin Khedekar
Rajit Kapoor,Samrat Chakrabarti
Brian Dobson,Maya Kay
Saurabh Shukla,Vinay Pathak
Iftekhar,Indrani Mukherjee
Murli Sharma,Pooja Hegde
Pankaj Kapur,Rahul Kumar
Siddharth Jadhav,Suchitra Bandekar
Jim Boeven,Vipin Sharma
Avtar Gill,Neelu Kohli
Nandana Sen,Vikram Gokhale
Deepak Sampat,Rohit Mittal
Jim Sarbh,Sandershika Tamang
Illikkett Namboothiri,Thanuja Karthik
Giju John,Renji Panicker
Farhan Akhtar,Gippy Grewal
Pooja Chopra,Rakul Preet Singh
Jayant Gadekar,Suhas Joshi
Aarti Chhabria,Rahul Dev
Arshad Warsi,Vijay Raaz
Manoj Joshi,Nina Kulkarni
Kajal Aggarwal,Samantha Ruth Prabhu
Deepti Naval,Mallika Sarabhai
Dolly Ahluwalia,Huma Qureshi
Prasanna Ketkar,Shriya Saran
Liam Cunningham,Nicolas Bro
Bipasha Basu,Chetan Pandit
Isha Rikhi,Vipul Roy
Amrutha Karagada,Lauren Spartano
Dimple Kapadia,Pran
Jagpal Singh Chahal,Yograj Singh
Chinmay Mandlekar,S. Joshi
Dimple Kapadia,Konkona Sen Sharma
Jimmy Shergill,Satish Kaushik
Farida Jalal,Nagesh Kukunoor
P. Balachandran,Renji Panicker
Deepali Suryakant Badekar,Harssh Singh
Bharat Jadhav,Yashpal Sharma
Abhishek Banerjee,Shraddha Kapoor
Abhay Mahajan,Umesh Jagtap
Philip Granger,Tyler Labine
Akash Khurana,Dilip Joshi
Denzil Smith,Tanveer Ghani
Jennifer Winget,Kanwaljit Singh
Kriti Sanon,Pankaj Tripathi
Suvinder Vikky,Tejpal Singh
Arjuna Bhalla,Jai Bharti
Bhupesh Pandya,Sayani Gupta
Aarif Rahman,Zhang Yixing
Ajay Raj,Praveen Tej
Anandhi,John Vijay
Ashish Duggal,Balkaran Wadding
Akshay Oberoi,Randeep Hooda
Rajiv Kapoor,Shammi Kapoor
Dalip Tahil,Pavan Malhotra
Chandini Chowdary,Ravi Teja
Anang Desai,Sachin Khedekar
Nivedhithaa Sathish,Srilekha Rajendran
Patricia Hittler,Sonakshi Sinha
Tarun Bajaj,Yashpal Sharma
Fatima Sana Shaikh,Inayat Verma
Devika Daftardar,Sachin Mondkar
Shubhankar Atre,Yatin Karyekar
Rajeshwari Kharat,Vikas Pandurang Patil
Nana Patekar,Shilpa Shetty
Boman Irani,Revathy
Amitabh Bachchan,Keshto Mukherjee
Aishwarya Rai Bachchan,Kiron Kher
Aarti Chhabria,Amrita Arora
Sanjay Mishra,Tusshar Kapoor
Pierce Brosnan,Simon Kunz
Mukhtar Khan,Ravi Babu
Aidan Cook,Bobby Deol
Arshima Thapar,Karuna Pandey
Abir Chatterjee,Swagata Basu
Masha Paur,Mohan Joshi
Carolyn Bridget Kennedy,Jimmy Sheirgill
Niels Arestrup,Rainer Bock
Durai Ramesh,Vismaya
Aishwarya Rajesh,Catherine Tresa
Ranjeet,Shakti Kapoor
Anupam Kher,Sujata Kumar
Deven Verma,Jagdeep
Akshay Kumar,Anushka Sharma
Ninad Kamat,Supriya Pathak
Karan Patel,Sameer Dharmadhikari
Helen,Padma Khanna
Shweta Kumar,Urmila Matondkar
Pratima Kazmi,Seema Adhikari
Manmeet Singh,Mann Patel
Nasser,Yashpal Sharma
Ankit Raaj,Kailash Waghmare
Irina Kushnareva,Lilliput
Javed Sheikh,Shreyas Talpade
Amit Shah,Farzana Dua Elahe
Mrunal Jadhav,Rishabh Chaddha
Rukshar Dhillon,Shriya Pilgaonkar
Ashish Verma,Pratap Phad
Nishikant Rawji,Sanjivani Khanvilkar
Anjan Srivastav,Dinesh Anand
Himani Shivpuri,Madhuri Dixit
Amitabh Bachchan,Shabbir Ahluwalia
Manoj Joshi,Manoj Pahwa
Sobhita Dhulipala,Vicky Kaushal
Natassha,Vrajesh Hirjee
Karthi,Sathyaraj
Arjun Rampal,Shreyas Talpade
Mahesh Manjrekar,Shweta Menon
Deepti Naval,Neena Gupta
Brahm Bhardwaj,Helen
Benedict Cumberbatch,Liam Cunningham
Siddhant Karnick,Vijay Raaz
Manisha Koirala,Rajpal Yadav
Shreyas Talpade,Sunny Deol
Dibyendu Bhattacharya,Vijay Kaushik
Rati Agnihotri,Tahir Raj Bhasin
Danish Hussain,Rohan Vinod Mehra
Joseph J. Terry,Sam Gold
Aakash Dabhade,Sayani Gupta
Karamjit Anmol,Vikram Grover
Anita Devgan,Rana Jung Bahadur
Ranbir Kapoor,Sarah Thompson
Kiran Kumar,Rajendra Gupta
Indrans,Sudhi Koppa
Amitabh Bachchan,Nawazuddin Siddiqui
Kumud Mishra,Sushil Pandey
Spruha Joshi,Vijay Nikam
Chandini Tamilarasan,Vasu Vikram
Akshay Kumar,Sarfaraz Khan
Aishwarya Rai Bachchan,Roshan Seth
Jamie Lever,Simran Kaur Mundi
Delzad Hiwale,Vijay Varma
Ayesha Jhulka,Mahesh Manjrekar
Amruta Subhash,Sonali Kulkarni
Amruta Patki,Ayaz Khan
Kulbhushan Kharbanda,Malaika Arora
Anjali,Revathy
Bhavkhandan Singh Rakhra,Neeru Bajwa
Bhavkhandan Singh Rakhra,Rajiv Thakur
Rupinder Roopi,Sharry Mann
Isha Talwar,Nassar
Lakha Lakhwinder Singh,Sapna Bassi
Ayesha,Muskaan
Aman Sutdhar,Karan Tiwana
Additi Gupta,Mona Ambegaonkar
Achyuth Kumar,Sruthi Hariharan
Diana Raval,Malhar Thakar
Raja Goutham,Ravi Teja
Gulshan Devaiah,Pavan Malhotra
Delhi Ganesh,Siddarth
Manava Naik,Vaibhav Mangale
Gurpreet Guggi,Rana Jung Bahadur
Sayani Gupta,Tenzing Dalha
Rii,Sayani Gupta
Anil Mange,Nina Kulkarni
K.K. Raina,Ravi Kishan
Anil Dhawan,Bindu
Aparshakti Khurana,Zaira Wasim
Anil Kapoor,Ratna Pathak Shah
Boman Irani,Padma Lakshmi
Asha Parekh,Pran
Rajeev Siddhartha,Shadab Kamal
Aamir Khan,Shammi
Milind Shinde,Sachin Mondkar
Bipasha Basu,Salman Khan
Govinda,Rambha
Eijaz Khan,Swati Semwal
Anupam Kher,Purav Bhandare
Boman Irani,Pavan Malhotra
Amjad Khan,Jagdeep
M. Rajan,Sudhir
Kamini Khanna,Shakeel Khan
Taapsee Pannu,Yamini Das
Sushma Seth,Twinkle Khanna
Joju George,Sudheesh
Rob Rackstraw,Ross Breen
Kulada Bhattacharjya,Mahendra Rabha
Harish Verma,Vipul Roy
Inayat Verma,Manav Kaul
Divya Seth,Kanwaljeet Singh
Julie Tejwani,Kaustav Ghosh
Ganesh Yadav,Usha Naik
Simone Singh,Yashodhan Bal
Abhay Deol,Manish Chaudhary
Konkona Sen Sharma,Krutika Bolaki
Ashish Duggal,Shavinder Mahal
Rajesh Tailang,Smita Tambe
Arjun Kapoor,John Abraham
Mammukoya,Sasi Kalinga
Alex Sharp,Jeremy Strong
Gauhar Khan,Kangana Ranaut
Kharaj Mukherjee,Payel Sarkar
Deepika Padukone,Navin Nischol
Kailash Waghmare,Kashmira Irani
Gauhar Khan,Jimmy Shergill
Aakshath Das,Sanjay Narvekar
Abhay Deol,Apoorva Jha
Anjana Sukhani,Arshad Warsi
Deah Tandon,Hardil Kanabar
Geetanjali Kulkarni,Tillotama Shome
Ayushmann Khurrana,Chhaya Kadam
Brijendra Kala,Tapsee Pannu
Dipankar Dey,Mumtaz Sorcar
Supriya Pathak,Urmila Matondkar
Kimberley Louisa McBeath,Pratik Gandhi
Nilesh Diwekar,Vidya Balan
Akshay Tanksale,Siddharth Menon
Shefali Shah,Vikrant Massey
Harsh Chhaya,Prachi Shah
Anumegha Banerjee,Koushik Sen
Darshan Kumar,Lin Laishram
Bijou Thaangjam,Lukram Smil
Sasho,Saurabh Dubey
Chetan Cheenu,Sunder Ramu
Girish Kulkarni,Narendra Jha
Kareena Kapoor,Shruti Bapna
Gulzar Chahal,Gurpreet Grewal
Kareena Kapoor,Rahul Dev
Bharat Dabholkar,Dilip Joshi
Anupam Kher,Rajesh Sharma
Lanuakam Ao,Vinay Pathak
Nil Mani,Saagar Kale
Satish Sharma,Tinnu Anand
Danish Husain,Imaaduddin Shah
B.N. Sharma,Harby Sangha
Hiten Tejwani,Sudhir Pandey
Andrew Toth,Cole Howard
Arman Kohli,Karuna Pandey
Akhilendra Mishra,Asin
Prasanna,Rythvika Suriya
Happy Ranjit,Vijay Kaushik
Nagma,Salman Khan
Neelu Kohli,Nirmal Rishi
Dalip Tahil,Sumona Chakravarti
Divyadarshini,Sumesh
Paresh Rawal,Vipin Sharma
Alia Bhatt,Mahnaz Damania
John Abraham,Neena Gupta
Chetan Cheenu,Saranya Ponvannan
Hrithik Roshan,Ronit Roy
Konkona Sen Sharma,Manoj Joshi
Johnny Lever,Suresh Oberoi
Jagan,Jayaprakash
John Abraham,Poonam Chitale
Devadarshini Chetan,Jhansi
Harleen Sethi,Pratik Dixit
Kurush Deboo,Sonali Bendre
Mona Singh,Sharman Joshi
Naman Jain,Vijay Maurya
Aakash Pandey,Ashwin Mushran
Akhilendra Mishra,Fardeen Khan
Maya Tideman,Tillotama Shome
Aparna Sharma,Mehreen Raheel
Aruna Irani,Kader Khan
Chandrachoor Rai,Eijaz Khan
Gautham Vasudev Menon,Hari
Ranvir Shorey,Vihang Nayak
Suhas Sirsat,Vijay Salve
Sudipta Chakraborty,Suman Banerjee
Sanjay Sharma,Shiv Pandit
Boman Irani,Parikshat Sahni
Mouni Roy,Rajkummar Rao
Jiiva,Selvaah
Sanjay Mishra,Varun Mehra
Achyut Potdar,Irina Kushnareva
Bipasha Basu,Yashpal Sharma
Biju Sopanam,Sethulekshmi Amma
Ananya Nagalla,Priyadarshi Pullikonda
Lal,Mahesh Manjrekar
Perizaad Zorabian,Siddhant Karnick
Hrishikesh Joshi,Vaibhav Mangale
Johnny Lever,Satish Shah
Ali Zafar,Alia Bhatt
Jayakumar,L. Alice
Satyendra Kapoor,Shammi
Girish Kulkarni,Rohit Roy
Dilip Kumar,Smita Jaykar
Aakash Dabhade,Mohit Nain
Rahul,Usashi Chakraborty
Laara Sadiq,Soma Chhaya
Gurpreet Guggi,Vikram Grover
Nithyasri Goru,Praneetha Patnaik
Deepak Shirke,Nilesh Diwekar
Abhimanyu Singh,Rajeev Khandelwal
Milind Soman,Saurabh Dubey
Nana Patekar,Raghuvir Yadav
Kranti Redkar,Smita Tambe
Anil Nedumangad,Gopalan
Akhilendra Mishra,Sharat Saxena
Manchu Lakshmi,Sanjith Hegde
Anjan Srivastav,Siddharth
Devansh Doshi,Disha Thakur
Mandy Takhar,Seema Kaushal
Achyuth Kumar,Shraddha Srinath
Dimple Kapadia,Prem Chopra
Chandan Roy Sanyal,Gautam Sarkar
Supriya Pathak,Tillotama Shome
Ambika Mohan,Joju George
Biswajit Chakraborty,Parambrata Chattopadhyay
Gagan Arora,Parul Gulati
Aaditya Pratap Singh,Raina Bassnet
Sabina Sheema,Sumit Suri
Raghuvir Yadav,Zohra Sehgal
Lalita Pawar,Salim
Koena Mitra,Rohit Roy
Diana Penty,Nawazuddin Siddiqui
M. Ilavarasu,Yog Japee
Nedumudi Venu,Vijay Sethupathi
Chandrachoor Rai,Swati Semwal
Irrfan Khan,Mallika Sherawat
Daniel Day-Lewis,Joseph Gordon-Levitt
Govinda,Paresh Rawal
Viraaj Modgill,Viswanathan Sridhar
Amitabh Bachchan,Nirupa Roy
Parambrata Chatterjee,Vinay Pathak
Deven Verma,Madhuri Dixit
Emraan Hashmi,Kulbhushan Kharbanda
Sai Tamhankar,Shreyas Talpade
Ajay Devgn,Sharad Kelkar
Claudia Ciesla,Tusshar Kapoor
Mohammad Samad,Yash Shashank Dholye
Amrita Rao,Rajeshwari Sachdev
Rahul Vohra,Vivek Gomber
Denzil Smith,Sharad Kelkar
Dharampal,Vijay Maurya
Pratima Kazmi,Rasika Joshi
Anupam Shyam,Greeva Kansara
Aarna Sharma,Purab Kohli
Rati Agnihotri,Sunil Shetty
Anil Kapoor,Celina Jaitly
Divyadarshini,Kumaravel
Delhi Ganesh,Prakash Raj
Indrasish Roy,Sudip Mukherjee
Neha Dhupia,Riteish Deshmukh
Ketan Karande,Mohit Gokhale
Chetan Dalvi,Mayur More
Paresh Rawal,Razak Khan
Manav Vij,Nidhi Singh
Aditya Srivastava,Raghuvir Yadav
Raj Babbar,Shah Rukh Khan
Gurdas Maan,Manav Vij
Anupam Kher,Karisma Kapoor
Pavail Gulati,Sameer Kochhar
Prem Chopra,Utpal Dutt
Rakesh Chaturvedi Om,Ravi Kumar
Bobby Deol,Shweta Bhardwaj
Kunal Khemu,Sonu Sood
Akash Khurana,Siddharth
Rajendra Gupta,Shama Deshpande
Dilip Joshi,Jimmy Shergill
Anish Trivedi,Preeti Desai
Dinesh,Riythvika
Imran Khan,Nicole Faria
Dr. Rajendra Prasad,Jagapathi Babu
Mahie Gill,Mehak Manwani
Kabir Sajid,Neha Chauhan
J. Mahendran,Varalakshmi Sarathkumar
Harby Sangha,Sardar Sohi
Aparshakti Khurana,Kriti Sanon
Ashish Vidyarthi,Tinnu Anand
Amrita Singh,Taapsee Pannu
Goutham Shashidhar,Karthik A
Rakesh Bapat,Savita Prabhune
Karamjit Anmol,Roshan Prince
Himani Shivpuri,Sharat Saxena
Kulbhushan Kharbanda,Shabana Azmi
Anang Desai,Himani Shivpuri
Hearty Singh,Kalp Shah
Nargis Fakhri,Prachi Desai
Anjali Patil,Saiyami Kher
Ashraf Nagoo,Vikas Kumar
Deepika Padukone,Nikitin Dheer
Alex Sharp,Ben Shenkman
K.N. Singh,Maria Menado
Amitabh Bachchan,Shakeel Khan
Suhas Palshikar,Umesh Jagtap
Nawazuddin Siddiqui,Vega Tamotia
Gurinder Rai,Poonam Sood
Ashok Selvan,Nedumudi Venu
Rajan Bhise,Shubhangi Damle
Rajendra Sethi,Vipin Sharma
Govinda,Himani Shivpuri
Harjap Singh Bhangal,Jimmy Sheirgill
Ashwin Chitale,Atul Kulkarni
Nana Patekar,Rekha
Anang Desai,Rati Agnihotri
Amrit Maghera,Martin Rycroft
Rajnikanth,Vijay Sethupathi
Arkie Kandola,Bhavkhandan Singh Rakhra
Sunny Wayne,Vijay Babu
Paresh Rawal,Zarine Khan
Chunky Pandey,Kavin Dave
Aamir Khan,Shefali Shah
Om Shivpuri,Sujit Kumar
Arif Zakaria,Huma Qureshi
Kay Kay Menon,Lauren Gottlieb
Anupam Kher,Shruti Bapna
Kay Kay Menon,Rishi Bhutani
Kangana Ranaut,Konkona Sen Sharma
Dhanesh Anand,Kannan Nayar
Avii,Mahesh Bhatt
Ila Arun,Ravi Kishan
Madhavan,Vidya Balan
Niloy Sankar Gupta,Subrat Dutta
Saif Ali Khan,Salman Khan
Lara Dutta,Tusshar Kapoor
Boman Irani,Sushmita Sen
Guggu Gill,Sardar Sohi
Anand Balraj,Benu Kalsi
Aditya Modak,Kristy Banerjee
Arun Joglekar,Naseeruddin Shah
Konkona Sen Sharma,Manav Kaul
Rakesh Bedi,Shah Rukh Khan
Roshan Mathew,Santhosh Keezhattoor
Auritra Ghosh,Murli Sharma
Arun Kumar,Prakash Bare
Esha Deol,Vrajesh Hirjee
Jyoti Joshi,Yatin Karyekar
Rajkummar Rao,Rohit Saraf
Nivedhithaa Sathish,Rajendran
Shalini Vatsa,Sonal Joshi
Kalki Koechlin,Shanthnu Bhagyaraj
Kay Kay Menon,Sharat Saxena
Raj Babbar,Rohini Hattangadi
Sahil Joshi,Vitthal Patil
Anupam Kher,Arman Kohli
Kriti Kharbanda,Supriya Karnik
Gary Oldman,Josh Holloway
Anand Kumar,Shakti Kapoor
Dibyendu Bhattacharya,Rajesh Sharma
Binnu Dhillon,Vipul Roy
Shakti Kapoor,Tanushree Dutta
Manoj Sabarwal,Roshan Prince
Amrita Singh,Neha Dhupia
Ritabhari Chakraborty,Suchandra Vaaniya
Divya Sripada,Dr. Rajendra Prasad
Harssh Singh,Mukesh Chhabra
Pavleen Gujral,Sandhya Mridul
Seema Biswas,Sujata Sehgal
Manoj Bajpayee,Raj Premi
David Hayman,Huma Qureshi
Binnu Dhillon,Sardar Sohi
Upendra Limaye,Vaisnavi RP
M. Ilavarasu,Mayilsamy
Gulshan Devaiah,Valeriya Polyanychko
Rajat Kapoor,Sidharth Malhotra
Mukesh Chhabra,Prarthana Behere
Palomi Ghosh,Purab Kohli
Pooja Punjabi,Viraaj Modgill
Atul Srivastava,Tarun Bajaj
Divya Dutta,Prakash Raj
Arjan Bajwa,Nikita Dutta
Dolly Ahluwalia,Munish Makhija
Jaihind Kumar,Rajneesh Duggal
Bharani Shankar,Mukhtar Khan
Amjad Khan,Sulakshana Pandit
Lily Travers,Tanveer Ghani
Shivam Patil,Vishal Bhosle
Ajay Shankar,Boman Irani
Devyani Shorey,Muskkaan Jaferi
Kader Khan,Mamta Kulkarni
Chitra Lakshmanan,RJ Balaji
Kanchana Moitra,Koneenica Banerjee
Farooq Shaikh,Rita Rani Kaul
Ahan Nirban,Prasad Reddy
Bill Lader,Debi Derryberry
Jagpal Singh Chahal,Janak Joshi
Aditya Lakhia,Rajendranath Zutshi
Malaika Shenoy,Omkar Das Manikpuri
Raghuvir Yadav,Sabyasachi Chakraborty
Jackie Shroff,Shatrughan Sinha
Murad,Zeenat Aman
Rati Agnihotri,Sohail Khan
Ila Arun,Lalit Mohan Tiwari
Arun Nalawade,Sanjay Mone
Bhavkhandan Singh Rakhra,Sargun Mehta
Irrfan Khan,Tushar Dalvi
Nana Patekar,Satish Shah
Eddie Marsan,Emily Watson
David Abraham,Keshto Mukherjee
Dalip Tahil,Sushma Seth
Joy Mathew,Prabhu Deva
Naga Shourya,Rajendraprasad
Bhanu Uday,Murli Sharma
Sanchari Vijay,Sruthi Hariharan
Nilu Phule,Sachin
Pankaj Kapur,Shreya Sharma
Ajay Devgn,Manisha Koirala
Jasbir Malik,Sohrab Ardeshir
Akshay Kumar,Ileana D'Cruz
Anil Kapoor,Salman Khan
Brandon Jay McLaren,Christie Laing
Avinash Tiwary,Mrunal Thakur
Amruta Subhash,Shrikant Yadav
Aarif Rahman,Disha Patani
Anupam Kher,Imran Khan
Aachal Munjal,Arjun Rampal
Saeed Jaffrey,Subhash Ghai
Anupam Kher,Mohan Joshi
Rajkumar Pitchumani,Udhayanidhi Stalin
Sandhya Mridul,Vikram Chatwal
Arshad Warsi,Raghuvir Yadav
Balu Varghese,Chali Pala
Pooja Ramachandran,Vinoth Kishan
Samaira Rao,Sucheta Khanna
Saif Ali Khan,Yashpal Sharma
Rajkummar Rao,Seema Pahwa
Grady McGahan,Ziyah Vastani
Ashok Samarth,Shubhankar Atre
Sandeep Varanasi,Sindhu Sreenivasa Murthy
Ashwin Kaushal,Manjot Singh
Akshay Kumar,Supriya Pilgaonkar
Renji Panicker,Sunil Sukhada
Kartar Cheema,Nirmal Rishi
Joseph Vijay,S.J. Surya
Prakash Raj,Sachin Khedekar
Harsha H S,Karthik A
Kareena Kapoor,Pavan Malhotra
Anushka Sharma,Parmeet Sethi
Manju Maini,Veena Gaud
Deepti Lele,Maithili Patwardhan
Danish Hussain,Sohum Shah
Manisha Koirala,Nandita Das
Akshay Kumar,Preeti Jhangiani
Dinesh Thakur,Veena Gaud
Athiya Shetty,Vibha Chhibber
Darshan Jariwala,Smita Jaykar
Kunal Kapoor,Om Puri
Happy Ranjit,Rajesh Sharma
Manu Rishi Chadha,Rajat Kapoor
Ragi Jani,Siddharth Randeria
Deepika Padukone,Saif Ali Khan
Bharati Patil,Milind Pathak
Esha Deol,Vishal Malhotra
Naveen Kasturia,Neha Chauhan
Parineeti Chopra,Sharat Saxena
Harshvardhan Rane,Vaibhav Reddy
Mahavir Shah,Master Bobby
Boloram Das,Richa Chadda
Jayakumar,Soundar
Askar Ameer,Sudhi Koppa
Raghuvir Yadav,Satyadev Dubey
B.N. Sharma,Ravinder Grewal
Geeta Sudan,Satyadeep Misra
Gavie Chahal,Sanjay Dutt
Ameya Hunaswadkar,Jackie Shroff
Arjuna Bhalla,Master Yuvraj
Nishanti,Vennela Kishore
Kashmira Shah,Veena Jamkar
Shabbir Ahluwalia,Zayed Khan
Sharib Hashmi,Trisha Kale
Sathyaraj,Vivek Rajgopal
Madhavi,Mithun Chakraborty
Mithun Chakraborty,Tinnu Anand
Shashi Sharma,Smita Jaykar
Sheeba Chaddha,Sonam Kapoor
Chandramohan,Meena T.
Malaika Arora,Neha Uberoi
Peter Mullan,Tom Hiddleston
Deb Mukherjee,Patricia Bull
Konkona Sen Sharma,Upendra Limaye
Arya Babbar,Katrina Kaif
Alec Baldwin,John Cleese
Anita Devgan,Hobby Dhaliwal
Hobby Dhaliwal,Ihana Dhillon
Lanuakam Ao,Sayani Gupta
Amitabh Bachchan,Amrita Rao
Bhavna Khatri,Dushyant Wagh
Sandeep Kaur Sandy,Sonia Mann
Gulshan Grover,Juhi Chawla
Sai Pallavi,Shanthnu Bhagyaraj
Parthveer Shukla,Uday Nene
Seema Biswas,Vivek Oberoi
Pavail Gulati,Surekha Sikri
Rajshri Deshpande,Uday Nene
Kay Kay Menon,Prabhu Deva
Kranti Redkar,Vaibhav Mangale
Asrani,Gulshan Grover
Jagdeep,Pran
Preeti Jhangiani,Rahul Dev
Mukesh Rishi,Smita Tambe
Jason Flemyng,Keith Duffy
Anupama Kumar,Naseeruddin Shah
Avinash Raghudevan,Gabrella Sellus
Sushma Bakshi,Yusuf Hussain
Anil Nedumangad,Santhosh Keezhattoor
Abhijit Kelkar,Vidyadhar Joshi
Pankaj Tripathi,Swati Semwal
Pankaj Kapur,Paramjit Singh Kakran
Humayun Shams Khan,Priyanka Verma
Jai Bharti,Master Yuvraj
Alka Amin,Mouni Roy
Om Puri,Yusuf Khan
Rahul Bairagi,Tejas Parvatkar
Rajan Bhise,Sunil Barve
Sobhita Dhulipala,Sohum Shah
Ganesh Divekar,Pawan Kalra
Ashwin Mushran,Parvin Dabas
Anuskha Sharma,Parikshat Sahni
Farooq Shaikh,Raghuvir Yadav
Geetanjali Kulkarni,Paras Priyadarshan
Bhed Sinha,Poulomi Das
Claudia Ciesla,Shakti Kapoor
Aditi Balan,Nedumudi Venu
Dillon Mitra,Om Puri
Bhavna Khatri,Varun Khandelwal
Anant Mahadevan,Disha Thakur
Seethabaala,Sreekanth Menon
Adil Hussain,Juhi Babbar
Randeep Hooda,Sushil Pandey
Ileana D'Cruz,Saurabh Shukla
Gagandeep Singh,Master Yuvraj
Deepak Jha,Siddharth Bharadwaj
Guggu Gill,Sapna Bassi
Mayur More,Suchitra Pillai
Ajay Raj,Amrutha Karagada
Devyani Shorey,Vidya Malavade
Aakarshan Singh,Rishabh Jain
Navin Nischol,Parzan Dastur
Anand Sampath,Manimegalai
Nadhiya,Praveen
Mahesh Manjrekar,Prakash Belawadi
Biswapati Sarkar,Konkona Sen Sharma
