Source,Target
Camilla Luddington,Kaitlyn Bernard
Alice Bocchi,Martín Bacigalupo
Mima Riera,Miquel Fernández
Dani El Rojo,Rossy de Palma
Alex Norton,Nicholas Hoult
Enric Auquer,Luis Tosar
Abril Zamora,Bárbara Lennie
Patrick Criado,Ricardo Gómez
Alejandro Vera,Gloria Muñoz
David Solans,Elisabet Casanovas
Jacques Perrin,Pierce Brosnan
Alistair McGowan,Brooklyn Beckham
Antonio Reyes,Dion Córdoba
Laia Costa,Leonardo Sbaraglia
Curt Hansen,Sean Maher
Ana Fernández,Ira del Río
Javier Botet,Toni Sevilla
Berta Castañé,David Solans
Belén López,Jesús Castro
Pepón Nieto,Ricardo Nkosi
Amaia Salamanca,Eloy Azorín
Aitana Sánchez-Gijón,Mónica Cruz
María Pujalte,Pilar Castro
María Alfonsa Rosso,Terele Pávez
Mario Casas,Toni Gomila
Mariola Fuentes,María Alfonsa Rosso
Elvira Mínguez,Ramón Barea
Jorge Cabrera,Nacho Sánchez
Peter Gadiot,Veronica Falcón
David Venancio Muro,Ginés García Millán
Nicholas Hoult,Shawn Mendes
Mariola Fuentes,Terele Pávez
Inma Cuesta,Penélope Cruz
Mireia Aixalà,Nora Navas
Jon Kortajarena,Luis Bermejo
Florin Opritescu,Marian Álvarez
Elisabet Casanovas,Oriol Pla
Antonio Resines,Carlos Areces
Paula Morado,Paula Pier
Carmen Navarro,Juan Carlos Solarte
Antonio Valero,Valeria Schoneveld
Aitana Sánchez-Gijón,Marta Hazas
Maggie Civantos,Mikel Losada
Marta Etura,Pedro Casablanc
Colin McFarlane,Elvira Mínguez
Alejandro Calva,Roger Casamajor
María Mera,Ricardo de Barreiro
David Masajnik,Leonardo Sbaraglia
Eric Nguyen,Nguyen Ngan Ha
Daniel Holguín,Marta Belmonte
Kiti Mánver,Magüi Mira
Ana Fernández,Pablo Béjar
Edgar Costas,Lola Cordón
Ester Expósito,Álvaro Rico
Itziar Aizpuru,Patricia López Arnaiz
Ingrid García Jonsson,Rosa María Sardà
Amaia Salamanca,Silvia Alonso
James Arnold Taylor,Kevin Grevioux
Ibrahim Al Shami,Silma López
David Verdaguer,Mónica López
Ingrid García Jonsson,Álvaro Roig
Julio Marticorena,Luis Brandoni
Andrés Iniesta,Lionel Messi
Arlette Torres,Maribel del Pino
Abel Folk,Olivia Molina
Niko Verona,Penélope Guerrero
David Solans,Nausicaa Bonnín
Jomjaoi Sae-Limh,Sönke Möhring
Christian Tappán,Miguel de Miguel
Julián López,Ramón Barea
Alba Flores,Pedro Alonso
Matt Damon,Michael O'Neill
Emma Roberts,Milla Jovovich
Jorge Bolani,Verónica Perrotta
Mahmoud Azim,María Soldi
Mona Walravens,Sandor Funtek
Daniel Mays,Nuno Lopes
Jeannette Sauksteliskis,Martín Reyes
Llorenç González,Marta Torné
Pere Ponce,Victòria Pagès
Pablo Derqui,Òscar Jarque
Cayetana Cabezas,Jesús Castro
Asier Etxeandia,Carmen Santamaría
Adrián Salzedo,Diego Ramos
Llum Barrera,María Isabel Díaz
Nathalie Seseña,Ricardo Quevedo
Jimmy Castro,Melina Matthews
Ester Expósito,Omar Ayuso
Ingrid García Jonsson,Luis Callejo
Carlos Blanco,Goize Blanco
Juan José Arjona,Kate del Castillo
Miquel Insua,Ricardo de Barreiro
Mela Casal,Roque Ruíz
David Verdaguer,Karra Elejalde
Javier Godino,Raúl Prieto
Carmen Machi,Emma Suárez
Aura Garrido,Javier Rey
Dorian Harewood,Halle Berry
Cecilia Dopazo,Héctor Alterio
Aitana Sánchez-Gijón,Robert Long
Raúl Arévalo,Santiago Korovsky
Antonio de la Torre,José Manuel Poga
Asier Etxeandia,Niko Verona
Andrea Duro,Megan Montaner
Alfonso Tort,César Troncoso
Adam Jezierski,Josean Bengoetxea
Hayley Atwell,Lee Ingleby
Gracia Olayo,Secun de la Rosa
Manuel Lourenzo,Natalia de Molina
Ledicia Sola,Mercedes Castro
Jesús Castro,Patrick Criado
Amaia Salamanca,Marisa Paredes
Iñigo de la Iglesia,José Ramón Argoitia
Adeline Flaun,Boris Ruiz
Christa Campbell,David Ryall
Alain Hernández,Daniel Grao
Lander Otaola,Maribel Salas
Geraldine Chaplin,Ploy Jindachote
Antonio de la Torre,Raúl Jiménez
Ezequiel Cipols,Nicholas Hoult
Javier Cámara,María Pujalte
Benjamín Vicuña,Pablo Cerda
Alicia Borrachero,Álex Gadea
Ramón Barea,Secun de la Rosa
Luis Callejo,Édgar Vittorino
Fele Martínez,Pedro Alonso
Adrián Pino,Quim Gutiérrez
Ben Temple,Félix Gómez
Anthony Head,Ezequiel Cipols
Anna Ycobalzeta,Patrícia Bargalló
Miguel de Lira,Pedro Alonso
Javier Bardem,Roger Casamajor
Danna Paola,María Pedraza
Jon Kortajarena,José Sacristán
Andrea Martin,Jeffrey Garcia
Giulia Charm,José Coronado
Ingrid García Jonsson,María Morales
Jesse Williams,Kellan Lutz
Luis Zahera,Maite Sandoval
Isa Montalbán,Sergio Peris-Mencheta
José Coronado,Marc Domènech
Alba Flores,Laura Baena
Mercedes Sampietro,Òscar Jarque
Alba Ribas,Dani Rovira
Andrés Gertrúdix,Édgar Vittorino
Chani Martín,Daniel Fuster
Unax Ugalde,Ángela Molina
Benn Northover,Marta Larralde
Antonio Reyes,Pep Anton Muñoz
Ana Fernández,Jesús Castro
Jaime Ordoñez,Luis Callejo
Daniel Grao,Fernando Solórzano
Raven-Symoné,Wallace Shawn
Anthony Head,Chazz Palminteri
Luis Callejo,Àlex Monner
Francesc Orella,Pep Jové
Emilio Gutiérrez Caba,Joaquín Climent
Laurence Fox,Pedro Casablanc
Arnaud Valois,Daniel Horvath
Georgina Amorós,Ivan Massagué
Amy Ryan,Raad Rawi
Carolina Yuste,Marco Cáceres
Berto Romero,Sílvia Abril
Daniel Currás,Milena Soliz
María León,Tenoch Huerta
Félix Gómez,Pepe Ocio
José Burgos,Pedro Miguel Martínez
Andrea Ros,Josep Maria Pou
Alfonso Agra,Roberto Enríquez
Verónica Sánchez,Yany Prado
Malcolm Treviño-Sitté,Pepa Charro
Bárbara Santa-Cruz,Josean Bengoetxea
Jorge Bosch,Juan Codina
Adriana Paz,Ana Maria Orozco
Javier Mora,Jesús Mosquera
Jeremy Irvine,Milla Jovovich
Charo López,José Manuel Poga
Brooklyn Beckham,Rob Brydon
Carmen Maura,Isaac Hernández
Alfonso Herrera,Roger Casamajor
David Tennant,Hayley Atwell
Blanca Suárez,Carmen Machi
Camila Bossa,Inma Cuesta
Lola Cordón,Mamen Duch
Jimmy Shaw,Trey McCurley
Julián López,Younes Bachir
Andrés Herrera,Sergio Peris-Mencheta
Cecilia Caballero Jeske,Jeannette Sauksteliskis
Adriana Ugarte,Mima Riera
Chani Martín,Iñigo Aranburu
Manolo Solo,Sergi Lopez
Chani Martín,Javier Cifrián
Daniel Lundh,Jon Kortajarena
Daniel Currás,Jessica Serna
Assun Planas,Carlos Cuevas
Karra Elejalde,Maribel Salas
Jorge Basanta,Olimpia Melinte
Angela Griffin,Belén López
Ana Villagrasa,Ledicia Sola
Raquel Sierra,Yon González
Chino Darín,Clara Segura
Chino Darín,Nidia Telles
Christian Bale,John Sharian
Manuela Velasco,Marta Hazas
Josep Linuesa,Juli Fàbregas
Jennifer Jason Leigh,Lawrence Gilliard Jr.
Jamie Bamber,Lucía Guerrero
Dèlia Brufau,Yasmina Drissi Sales
Cayetana Guillén Cuervo,Hugo Silva
José Manuel Poga,Luichi Macías
Assun Planas,Jordi Martínez
Allende Blanco,Ramón Barea
Manuel Cortés,Ricardo de Barreiro
Carlos Enrique Almirante,Laura Ramos
Lander Otaola,Luisa Rubino
Luis Zahera,Teo García
Olimpia Melinte,Ruth Díaz
Clare-Hope Ashitey,Nicholas Pinnock
Chelo Falcón,César Cambeiro
Nacho Fresneda,Natalia Tena
Paco Tous,Álvaro Cervantes
Abel Folk,Berta Garcia
Emilio Echevarría,Javier Godino
Liam Neeson,Sigourney Weaver
Claudia Riera,Marc Clotet
Carolina Lapausa,Juan Carlos Messier
Gael García Bernal,Pablo Derqui
Alex Norton,Alistair McGowan
Miguel Ángel Solá,Susi Sánchez
Daniel Grao,Melani Olivares
Ana Polvorosa,Ernesto Alterio
Juan Diego Botto,Laurence Fox
Federico D'Elía,Fernán Mirás
Camila Bossa,Ledicia Sola
Inma Cuevas,Roberto Enríquez
Andrea Ros,Pablo Derqui
Félix Gómez,Ivana Baquero
Jamie Bamber,Jess Weixler
Júlia Creus,Victòria Pagès
Chani Martín,Itsaso Arana
Luka Peros,Marc Rodríguez
Javier Godino,Miguel de Lira
Guillermo Furiase,Txema Blasco
Chazz Palminteri,Jay Pharoah
Assun Planas,Pepa López
Ana Polvorosa,Pepón Nieto
Adeline Flaun,Ahmad Alhamsho
Barry Ward,Laurence Fox
Julio Bracho,Melina Matthews
Carolyn Lawrence,Patrick Stewart
Itziar Castro,Secun de la Rosa
Adolfo Fernández,Miguel Ángel Solá
Alejandra Onieva,Tamar Novas
Nacho Sánchez,Patxi Santamaría
Natalia Millán,Peter Vives
Elisa Matilla,Jesús Mosquera
Karra Elejalde,Patrick Criado
Abril Zamora,César Cambeiro
Itsaso Arana,Nacho Sánchez
Patrícia Bargalló,Victòria Pagès
Gonzalo de Castro,Gracia Olayo
Chelo Falcón,Isabel Garrido
Anna Ycobalzeta,Mar del Hoyo
Macarena Gómez,Richard van Weyden
Georgina Amorós,Jorge Blanco
Blanca Suárez,Julián López
Alicia Borrachero,Nerea Barros
Daniel Fuster,Mamen Duch
Natalia Millán,Paula Echevarría
Alberto Jiménez,Christian Tappán
Alex Brendemühl,Rubén Ochandiano
Xabier Deive,Édgar Vittorino
Leonardo Sbaraglia,Álex García
Dady Brieva,Oscar Martínez
Candela Peña,Secun de la Rosa
Anna Maria Barbany,Pere Ponce
Sílvia Bel,Àlex Monner
Richard Zeman,Robert Maillet
Mariona Pagès,Nerea Barros
Eve Ponsonby,Matthew Morrison
Diego Martín,Fernando Guallar
Juan Carlos Solarte,Miguel de Miguel
Asier Etxeandia,Verónica Sánchez
Laura Prats,Natalia Rodríguez
Ana Santos,Bárbara Lennie
Alba Flores,María Salgueiro
Bruna Cusí,Terele Pávez
Júlia Creus,Marta Domingo
Elvira Mínguez,Frances Barber
Mar del Hoyo,Pep Jové
Lidia Nené,Teresita Evuy
Julia Carnero,Nora Navas
Anna Ycobalzeta,Iñaki Mur
Andrea Carballo,Maggie Civantos
Maribel Salas,Ramón Barea
Antonio Valero,Mafalda Carbonell
Ana Wagener,Asia Ortega
Juan Diego Botto,Pedro Casablanc
Nil Cardoner,Paula Malia
Eva Fernández,Tristán Ulloa
Hugo Silva,Imanol Arias
Eva Fernández,Xosé Antonio Touriñán
Catherine Salée,Jérémie Laheurte
Fernando Cayo,Nya de la Rubia
Antonio Durán 'Morris',Félix Gómez
Patrick Warburton,Raven-Symoné
Abril Zamora,Isabel Garrido
Leonardo Sbaraglia,Patricia López Arnaiz
Freddie Benedict,Jessica Biel
Xabier Deive,Àlex Monner
Goize Blanco,Marta Belmonte
José Ángel Egido,Nacho Fresneda
Diana Fernández Pérez,Ella Jazz
Garazi Urkola,Irati Saez de Urabain
Francesc Garrido,Hovik Keuchkerian
Barry Ward,Pedro Casablanc
Alicia Rubio,Dani Rovira
Isa Montalbán,Óscar Jaenada
Lidia Nené,Raúl Arévalo
Jorge Suquet,Jorge Usón
Clara Alonso,Ridder van Kooten
Cassandra Ciangherotti,Luis Tosar
Patrícia Bargalló,Pau Poch
Jake Gyllenhaal,Sarah Gadon
Daniel Fanego,Irati Saez de Urabain
Dion Córdoba,Eloy Azorín
Jay Pharoah,Ralf Little
Juan Carlos Vellido,Mariola Fuentes
Hugo Silva,Álvaro Cervantes
Aleksandar Jovanovic,Taylor Schilling
Clare Durant,Ángela Molina
Kelly Lua,Luisa Merelas
Fernando Esteso,Marcel Borràs
Andoni Agirregomezkorta,Juan Carlos Aduviri
Alberto Velasco,Laura Baena
Carlos Areces,María León
Diego Martín,Llorenç González
Carmen Ruiz,Georgina Amorós
Danny DeVito,Lydia Rose Taylor
John Krasinski,Patrick Warburton
Ariana Grande,Ralf Little
Ana Fernández,Carolina Yuste
Anna Massey,Matthew Romero
Francesca Piñón,Juan Gea
Maite Sandoval,Manuel Huedo
Gael García Bernal,Luis Tosar
Rubén Ochandiano,Sergio Dorado
Gabriel Mann,Melissa McCarthy
Juan Codina,Máximo Pastor
Eli Iranzo,Òscar Jarque
Marta Hazas,Megan Montaner
Brendan Gleeson,Khalid Abdalla
Denis Gómez,Toni Salgado
Daniel Lundh,Laura Prats
Jess Weixler,Lucía Guerrero
Javier Bardem,Sara Sálamo
Dean Norris,Julia Roberts
Belén Cuesta,María Isabel Díaz
María Mera,Santiago Cuquejo
Jennifer Lim,Liam Neeson
Javier Cámara,Yon González
Matt Craven,Melissa McCarthy
César Bordón,Nidia Telles
Najwa Nimri,Per-Olav Sorensen
Carlos Cuevas,Jordi Martínez
Danny DeVito,Patrick Warburton
Jorge Suquet,Tamar Novas
Eloy Azorín,Luis Bermejo
Luis Tosar,Paco Tous
Farah Hamed,Iñaki Ardanaz
Berta Vázquez,María Isabel Díaz
Andrés Herrera,Óscar Jaenada
Jonás Beramí,Nora Navas
Carlos Areces,Carmen Machi
Mario Casas,Pol Monen
Ian McKellen,Sylvester Stallone
Michael Ironside,Reg E. Cathey
Asier Etxeandia,Stephanie Gil
Juan Diego Botto,Laura Haddock
Júlia Creus,Pere Ponce
James Arnold Taylor,Tara Strong
Daniel Holguín,Guillermo Toledo
Alba Flores,Verónika Moral
Bárbara Goenaga,Vito Sanz
Leïti Sène,Nao Albet
José Sacristán,Álex Gadea
Jessica Serna,María Vázquez
Jesús Castro,Luis Fernández
Antonia Zegers,Etienne Bobenrieth
Chazz Palminteri,Nicholas Hoult
Carmela Martins,Miguel Borines
Barry Ward,Laura Haddock
Claudia Traisac,Paula Pier
Ayisha Issa,David Belle
Cristina Urgel,Kate del Castillo
César Vea,Sergi Lopez
Enrique Bunbury,Pedro Andreu
Adriana Ozores,Dion Córdoba
J.K. Simmons,Norm Macdonald
Chema Ruiz,Luis Zahera
Juan Carlos Aduviri,Vicente Romero
Carmen Machi,Josep Maria Riera
Jordi Sánchez,José Juan Vaquero
Carolina Lapausa,Teo Planell
Miquel Insua,Santiago Cuquejo
Francesc Garrido,Miquel Fernández
Berta Vázquez,Mario Casas
Jim Beaver,Melissa McCarthy
Mario Tardón,Natalia Mateo
Jorge Kent,Natalia de Molina
Ralf Little,Shawn Mendes
José María Pou,Najwa Nimri
Luis Jaspe,Michelle Jenner
Javier Rey,Peter Vives
Fernando Cayo,Luis Tosar
Leonardo Sbaraglia,Verónica Echegui
Jim Beaver,Laura Linney
Montse Guallar,Pablo Derqui
Maica Barroso,Sergio Quintana
Máximo Pastor,Toni Gómez
Alicia Fernández,Xavi Lite
Luisa Vides,Miguel Ángel Silvestre
Carolina Noriega,José Juan Vaquero
Iria del Río,Marc Clotet
Luis Luque,Valeria Alonso
Lionel Messi,Thierry Henry
Blanca Suárez,Ivan Massagué
Michael Ironside,Robert Long
Alicia Rubio,Font García
Belén Rueda,Marian Álvarez
Allen Leech,Sam Worthington
Carlo D'Ursi,Maica Barroso
Andreas Apergis,RZA
Adriana Ugarte,Javier Rey
Paula Morado,Xavier Estévez
Kevin Grevioux,Tara Strong
Bruna González,Sandra Escacena
Ana Fernández,Olivia Delcán
Thierry Henry,Xavi Hernández
Nidia Telles,Soledad Villamil
Jimmy Núñez,María Mera
Noah Levin,Stephanie Figueira
Blanca Suárez,Carolina Bang
Alice Bocchi,Guillermo Pfening
Luis Callejo,Patricia Arbúes
Hugo Silva,Rodolfo Sancho
Pau Poch,Rubén de Eguia
Daniel Faraldo,Klaudia Dudová
Celso Bugallo,Guillermo Pfening
Amaia Salamanca,María Onetto
Mario Casas,Patricia Arbúes
Adrián Salzedo,Beatrice Arnera
Manuel Cortés,Martina Stetson
Daniel Mays,Laurence Fox
Daniel Ortiz,Marta Aledo
Juan Carlos Messier,Verónica Velásquez
Alicia Fernández,Rodrigo de la Serna
Daniel Jumillas,Ester Expósito
Jorge Bosch,Álvaro Cervantes
Daniel Currás,Tamara Canosa
Luis Zahera,Àlex Monner
David Venancio Muro,Julia Carnero
Jessica Serna,Tamara Canosa
Carmen Machi,Montse Pla
Alejandro Calva,Javier Godino
Carlos Areces,Rossy de Palma
Juan Carlos Aduviri,Karra Elejalde
Babou Cham,Paulina García
Joaquín Galletero,Jorge Usón
Anna Moliner,Álex García
Alberto Velasco,María Salgueiro
Greg Kinnear,Said Faraj
Adrià Salazar,Rainer Reiners
Andrea Duro,Marta Torné
Juanma Cifuentes,Raquel Salvador
Bernat Quintana,Rachel Lascar
Leo Messi,Thierry Henry
Isak Ferriz,Luis Callejo
Francesc Orella,Pau Durà
Juli Fàbregas,Nora Navas
Carlo Costanzia,María Pedraza
Imanol Arias,Quim Gutiérrez
Ismael Martínez,Jessica Serna
Agyness Deyn,Tom Wilkinson
Daniel Horvath,Milla Jovovich
Mikel Losada,Pepe Rapazote
Antonio Valero,Nacho López
Carlos Villarino,Manuel Cortés
Nadia de Santiago,Yon González
Candi Milo,Megan Cavanagh
Paula Morado,Édgar Vittorino
Carmen Machi,Luis Bermejo
Cecilia Gómez,Luisa Vides
Francesc Orella,Lluís Homar
John Leguizamo,Matthew Morrison
Amparo Moreno,María Pujalte
Daniel Mays,Pedro Casablanc
Iñaki Ardanaz,Khaled Kouka
Marc Domènech,Vicente Romero
Gouchy Boy,Paul Walker
Carla Campra,José Ángel Egido
Marta Pérez,María Valverde
Alicia Borrachero,Victoria Abril
Raquel Camón,Yolanda Sey
Cecilia Suárez,Eduardo Casanova
Blanca Suárez,Luis Callejo
Belén Écija,Juan Blanco
Mariona Pagès,Victoria Abril
Paula Morado,Pilar Castro
Montse Pla,Txema Blasco
Mireia Oriol,Natàlia Barrientos
Manuel Cortés,Santiago Cuquejo
Lali Espósito,Luisa Vides
Carmelo Gómez,Luis Tosar
Ernesto Alterio,Yon González
Bella Thorne,Shawn Mendes
Adriana Ozores,Pep Anton Muñoz
Luisa Merelas,Manolo Solo
Enrique Arce,Kiti Mánver
Gracia Olayo,Julián López
Adrián Salzedo,Jorge Blanco
Rochenda Sandall,Youssef Kerkour
Javier Mascherano,Jordi Cruyff
Penélope Cruz,Ramón Barea
Chino Darín,Julio Bohigas-Couto
Catalina Denis,Gouchy Boy
Aaron Merke,Dorothy Carroll
Jorge García,Oliver Jackson-Cohen
Nya de la Rubia,Patrick Criado
Carlos Villarino,Paloma Saavedra
Dèlia Brufau,Iria del Río
Ayisha Issa,RZA
Harvey Fierstein,Ian McKellen
Macarena García,Teresa Rabal
Alicia Borrachero,Ángela Molina
James Giblin,Molly Malcolm
Moi Camacho,Nathalie Seseña
Allen Leech,Verónica Echegui
Mariona Pagès,Ángela Molina
Angel Alkain,Eduardo Rosa
Irati Saez de Urabain,Jone Laspiur
Artur Busquets,Marisol Aznar
Carlos Manuel Díaz,Daniel Chamorro
Hannah Murray,Roger Casamajor
Roberto Bonacini,Ruth Díaz
Andrew Lua,Fina Rius
Kate del Castillo,Santiago Meléndez
Cayetana Cabezas,Álvaro Cervantes
Jorge Bosch,Milo Taboada
Marta Brucart,Raquel Salvador
Fernando Esteso,Roger Casamajor
John Cleese,Justin Long
Bernabé Fernández,David Seijo
Bruna Cusí,Jorge Usón
Belén Rueda,Ramón Barea
Alejandro Paker,María Soldi
Javier Godino,Àlex Monner
Eduardo Blanco,Jon Kortajarena
Dean Norris,Michael Kelly
Younes Bachir,Úrsula Corberó
Adrian Pang,Rachel Lascar
Andreas Apergis,Catalina Denis
Adriana Paz,Tenoch Huerta
James Giblin,Noah Levin
Cayetana Guillén Cuervo,Juan Gea
Dominic Boyle,Oliver Steer
Pol Monen,Sonia Almarcha
Alberto Velasco,Verónika Moral
Adriana Torrebejano,Paco Tous
Ana Santos,Isabel Garrido
Carlo D'Ursi,Luis Callejo
Clara Segura,Paula Malia
Natalia Tena,Quim Gutiérrez
José Manuel Poga,Luisa Rubino
Elena Anaya,Nerea Barros
Aia Kruse,Joseba Usabiaga
Antonio Reyes,Concha Velasco
John Carroll Lynch,Penélope Cruz
David Solans,Elena Anaya
Daniel Mays,Laura Haddock
Miriam Giovanelli,Peter Vives
Jaime Lorente,Manolo Solo
Pepa Charro,Txema Blasco
Greta Fernández,Àlex Monner
Aitana Sánchez-Gijón,Matthew Romero
Emilio Gavira,Luka Peros
Asier Etxeandía,Llorenç González
Juana Acosta,Luis Alberto García
Alain Hernández,Emilio Gutiérrez Caba
Marcos Franz,Pepa López
Carmen Machi,José Sacristán
Christa Campbell,Melanie Griffith
Alfonso Herrera,Javier Godino
David Vert,Javier Beltrán
José Coronado,Paco Manzanedo
Maria Molins,Najwa Nimri
David Seijo,Mario Casas
Eduard Fernández,Jorge Bosch
Pepe Ocio,Tamar Novas
Luis Callejo,Macarena Gómez
Andoni Gracia,Manuel Ojeda
Marc Rodríguez,Nikola Stojanovic
Candela Peña,Carmen Machi
Esti Quesada,Víctor Elías
James Arnold Taylor,Wallace Shawn
Eduard Fernández,Patrick Criado
Clare Durant,Iván Pellicer
Manolo Solo,Mariana Carballal
César Mateo,Khaled Kouka
Khalid Abdalla,Said Faraj
Anna Moliner,Verónica Echegui
Angela Cremonte,Concha Velasco
Hovik Keuchkerian,Marta Brucart
Cristina Plazas,Laura Baena
Jaime Blanch,Macarena García
Aura Garrido,Rubén Ochandiano
Ana López,Pedro Casablanc
Darío Grandinetti,Valeria Alonso
Harvey Fierstein,Kevin Grevioux
Carlos Hipólito,Leonor Watling
Betsy Turnez,Jordi Vilches
Jay Pharoah,Rob Brydon
Daniel Fuster,Edgar Costas
Belén López,Rodolfo Sancho
Cassandra Ciangherotti,Gael García Bernal
Blanca Suárez,Juan Pablo Shuk
Ana Villagrasa,Álex González
Ricardo Gómez,Àlex Monner
Jesús Castro,Pedro Casablanc
Giulia Charm,María Guinea
Carolina Noriega,Nathalie Seseña
José Coronado,Sergi Subirà
Anna Ycobalzeta,Elisabet Casanovas
Goize Blanco,Guillermo Toledo
Eduardo Rosa,Leonardo Sbaraglia
Emilio Gutiérrez Caba,Enric Benavent
Eloy Azorín,Pedro Alonso
Juan Carlos Aduviri,Milena Soliz
Adèle Exarchopoulos,Salim Kechiouche
Juan Blanco,Laura Quirós
Alicia Fernández,Lupe Cartié Roda
Guiomar Puerta,Luis Larrodera
Adèle Exarchopoulos,Mona Walravens
Ariana Grande,Rob Brydon
Albert Baró,Rubén de Eguia
Alián Devetac,Pablo Cedrón
Alfonso Tort,Silvia Pérez Cruz
Alexander Holtmann,Hannah Murray
Brendan Gleeson,Greg Kinnear
Joel Bosqued,Juan Manuel Montilla
Anna Maria Barbany,Anna Ycobalzeta
Javier Gutiérrez,María León
Fele Martínez,Pep Anton Muñoz
Joaquín Reyes,Sílvia Abril
Claire Goose,Jassa Ahluwalia
Kevin Grevioux,Wallace Shawn
Albert Pérez,Álvaro Morte
Bernard Hill,Halle Berry
Fernando Esteso,Nuria Prims
Camila Bossa,Álex González
Lluís Homar,Roberto Leal
Naomi Watts,Tom Holland
Raúl Medina,Roberto Álamo
Daniel Currás,Denis Gómez
Adrián Lastra,Marta Brucart
Roberto Enríquez,Verónika Moral
Paula Morado,Xabier Deive
Geraldine Chaplin,Lewis MacDougall
Carlos Blanco,Luis Tosar
Begoña Vargas,Eloy Azorín
Mónica Duprat,Raúl Arévalo
Benjamin Siksou,Sandor Funtek
Jana Pérez,Xosé Antonio Touriñán
Adrián Núñez,Alejandro Vera
César Mateo,Marcial Álvarez
Denis Gómez,Miquel Insua
Daniel Horvath,Eiza González
Ahmed Boulane,Fernando Barona
Bruno Bergonzini,Karra Elejalde
Marc Martínez,Núria Prims
Eduard Buch,Marc Rodríguez
Ayisha Issa,Catalina Denis
Carmen Machi,Pedro Miguel Martínez
